Name,Description,Length,part_rating,scores,release_status,twins,sample_status,part_results,use,group,author,date,distribution,filename
BBa_K1362095,pSB4A50: Low copy BioBrick cloning/expression backbone carrying Amp resistance,3446,,,Not Released,,Not in stock,Works,Not Used,iGEM14_Heidelberg,"Constantin Ahlmann-Eltze, Charlotte Bunne, Magdalena Büscher, Jan Gleixner, Max Horn, Anna Huhn, Nils Klughammer, Jakob Kreft, Elisabeth Schäfer, Carolin Schmelas, Silvan Schmitz, Max Waldha",2014-10-08,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K1362096,pSB4C50: Low(?) copy BioBrick cloning/expression backbone carrying Cm resistance,3408,,Heidelberg 2014:4,Not Released,,Not in stock,Issues,Not Used,iGEM14_Heidelberg,"Constantin Ahlmann-Eltze, Charlotte Bunne, Magdalena Büscher, Jan Gleixner, Max Horn, Anna Huhn, Nils Klughammer, Jakob Kreft, Elisabeth Schäfer, Carolin Schmelas, Silvan Schmitz, Max Waldha",2014-10-08,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K1362097,Low copy BioBrick expression backbone carrying Kan resistance,3470,,,Not Released,,Not in stock,Works,Not Used,iGEM14_Heidelberg,"Constantin Ahlmann-Eltze, Charlotte Bunne, Magdalena B&uuml;scher, Jan Gleixner, Max Horn, Anna Huhn, Nils Klughammer, Jakob Kreft, Elisabeth Sch&auml;fer, Carolin Schmelas, Silvan Schmitz, Max Waldha",2014-10-08,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K1364021,Integrative plasmid for Bacillus subtilis (pSBbs4E),5760,,,Not Released,,Not in stock,None,Not Used,iGEM14_Toulouse,Jourdan Camille,2014-10-03,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K1365301,pIL253-mRFP Biobrick Vector for L.lactis,6230,,,Not Released,,It's complicated,,Not Used,iGEM14_Groningen,Lisa Hielkema,2014-10-08,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K1391017,MAV1212-RFP,5717,,,Not Released,,Not in stock,None,Not Used,iGEM14_MIT,Jeremy Gam,2014-10-17,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K1437001,PRS306 shuttle plasmid in yeast.,4373,,,Not Released,BBa_I766996;BBa_K165063,It's complicated,,Not Used,iGEM14_HIT-Harbin,Yifan Wu,2014-09-26,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K1438031,pQE_80L,4715,,,Not Released,BBa_K1438030,It's complicated,,Not Used,iGEM14_Berlin,Johann Bauerfeind,2014-10-10,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K1438032,PJS418,4655,,,Not Released,BBa_K243034,It's complicated,,Not Used,iGEM14_Berlin,Johann Bauerfeind,2014-10-10,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K1441001,PGAPz  alpha C + Linker,3162,,,Not Released,,Not in stock,Works,Not Used,iGEM14_Georgia_State,Reza Alavi,2014-10-02,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K1441002,PGAPz alpha A + Linker,3157,,,Not Released,,Not in stock,Works,Not Used,iGEM14_Georgia_State,Julia Dave,2014-10-03,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K1441003,PGAPz alpha B + Linker,3160,,,Not Released,,Not in stock,Works,Not Used,iGEM14_Georgia_State,Julia Dave,2014-10-03,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K1444027,pUC57 cloning vector from BioBasic,2647,,,Not Released,,Not in stock,None,Not Used,iGEM14_Calgary,Dave Curran,2014-10-17,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K1444028,pET28b+ cloning vector from BioBasic,5368,,,Not Released,,Not in stock,,Not Used,iGEM14_Calgary,Dave Curran,2014-10-17,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K1445002,High copy BioBricked M13 phagemid vector,3011,,,Not Released,,Not in stock,None,Not Used,iGEM14_CU-Boulder,Josephina Hendrix,2014-09-25,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K1465401,Antibiotic-free selection plasmid (pSB1C3_alr_RFP),3163,,,Not Released,,Not in stock,Works,Not Used,iGEM14_Bielefeld-CeBiTec,iGEM-Team Bielefeld 2014,2014-10-05,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K1470006,pMIG,4940,,,Not Released,,It's complicated,,Not Used,iGEM14_Freiburg,Dennis Zimmer,2014-10-08,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K1473005,phagemid pBluescript ,2929,,,Not Released,,It's complicated,None,Not Used,iGEM14_TCU_Taiwan,"Shan, Zhe",2014-09-17,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K1480006,pSB1C3 + MID TALEN (K1480001) Target site,3185,,,Not Released,,Not in stock,None,Not Used,iGEM14_UANL_Mty-Mexico,Roberto Alejandro Valderrama Alfaro,2014-10-16,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K1480007,pSB1C3 + MID and AF TALEN (K1480001) Target sites,3233,,,Not Released,,Not in stock,,Not Used,iGEM14_UANL_Mty-Mexico,Roberto Alejandro Valderrama Alfaro,2014-10-16,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K1480008,"pSB1C3 + MID, AF and BF TALEN (K1480001) Target sites",3281,,,Not Released,,Not in stock,,Not Used,iGEM14_UANL_Mty-Mexico,Roberto Alejandro Valderrama Alfaro,2014-10-16,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K1480009,pSB1C3 + MID and BF TALEN (K1480001) Target sites,3233,,,Not Released,,Not in stock,,Not Used,iGEM14_UANL_Mty-Mexico,Roberto Alejandro Valderrama Alfaro,2014-10-17,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K1480010,pSB1C3 + AF TALEN (K1480001) Target site,3185,,,Not Released,,Not in stock,,Not Used,iGEM14_UANL_Mty-Mexico,Roberto Alejandro Valderrama Alfaro,2014-10-17,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K1480011,pSB1C3 + BF TALEN (K1480001) Target site,3185,,,Not Released,,Not in stock,,Not Used,iGEM14_UANL_Mty-Mexico,Roberto Alejandro Valderrama Alfaro,2014-10-17,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K1480012,pSB1C3 + BF and AF TALEN (K1480001) Target sites,3233,,,Not Released,,Not in stock,,Not Used,iGEM14_UANL_Mty-Mexico,Roberto Alejandro Valderrama Alfaro,2014-10-17,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K1480013,pSB3C5 + MID TALEN (K1480001) Target site,3853,,,Not Released,,Not in stock,,Not Used,iGEM14_UANL_Mty-Mexico,Roberto Alejandro Valderrama Alfaro,2014-10-17,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K1480014,pSB3C5 + After TALEN (K1480001) Target site,3854,,,Not Released,,Not in stock,,Not Used,iGEM14_UANL_Mty-Mexico,Jesus Gilberto Rodriguez Ceja,2014-10-17,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K1480015,pSB3C5 + Before TALEN (K1480001) Target site,3853,,,Not Released,,Not in stock,,Not Used,iGEM14_UANL_Mty-Mexico,Jesus Gilberto Rodriguez Ceja,2014-10-17,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K1480016,pSB3C5 + Before and MID TALEN (K1480001) Target site,3901,,,Not Released,,Not in stock,,Not Used,iGEM14_UANL_Mty-Mexico,Jesus Gilberto Rodriguez Ceja,2014-10-17,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K1480017,pSB3C5 + MID and AF TALEN (K1480001) Target sites,3901,,,Not Released,,Not in stock,,Not Used,iGEM14_UANL_Mty-Mexico,Roberto Alejandro Valderrama Alfaro,2014-10-17,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K1480018,pSB3C5 + AF and BF TALEN (K1480001) Target sites,3901,,,Not Released,,Not in stock,,Not Used,iGEM14_UANL_Mty-Mexico,Roberto Alejandro Valderrama Alfaro,2014-10-17,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K1480019,pSB3C5 + MID + BF + AF TALEN (K1480001) Target sites,3949,,,Not Released,,Not in stock,,Not Used,iGEM14_UANL_Mty-Mexico,Roberto Alejandro Valderrama Alfaro,2014-10-17,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K1559011,Low-copy plasmid pTRC99A (trc promoter and lacI removed),2584,,,Not Released,,Not in stock,None,Not Used,iGEM14_Toronto,Xiuqi (Rex) Xia,2014-10-14,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K157000,pMA-BBFR - plasmid description,2428,,,Not Released,,Not in stock,Works,Not Used,iGEM08_Freiburg,Raik Gruenberg and iGEM Team Freiburg,2008-10-24,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K157040,Eukaryotic terminator vector (very similar to pSB1AK8),3425,,,Not Released,,Not in stock,None,Not Used,iGEM08_Freiburg,iGEM Team Freiburg 2008 ,2008-10-26,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K157041,Transfection vector (similar to pSB1AK8),3425,,,Not Released,,It's complicated,None,Not Used,iGEM08_Freiburg,iGEM Team Freiburg 2008 ,2008-10-26,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K1597001,ThrC integration backbone for B. subtilis,5147,,,Not Released,,Not in stock,,Not Used,iGEM15_Groningen,Marieke Mulder,2015-09-09,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K1621009,pOP - protein expression vector compatible with RFC[25],5012,,,Not Released,,Not in stock,None,Not Used,iGEM15_Freiburg,"Ramona Emig, Julika Neumann, Lara Stuehn",2015-08-30,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K1639013,pColA-KanR-dTer,1944,,,Not Released,,Not in stock,Works,Not Used,iGEM15_ATOMS-Turkiye,Mustafa Y&#305;lmaz,2015-09-15,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K1641999,pAUR135 shuttle vector RFC10 optimized,6049,,,Not Released,,Not in stock,None,Not Used,iGEM15_SYSU_CHINA,Chunyang Ni,2015-09-11,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K1648004,Insertion Kit for Fusing Protein of Interest to Magnetosome Membrane,2770,,,Not Released,,Not in stock,None,Not Used,iGEM15_Hong_Kong-CUHK,Leung King Pong,2015-07-17,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K1677201,pCPC , ,,,Not Released,,No part sequence,,No Sequence,iGEM15_BABS_UNSW_Australia,Mackenzie Labine-Romain,2015-08-21,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K1677202,psbA2,4886,,,Not Released,,Not in stock,,Not Used,iGEM15_BABS_UNSW_Australia,Mackenzie Labine-Romain,2015-09-15,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K1678008,"A biobrick shuttle plasmid working between Lactobacillus plantarum, and E.coli with erythromycin res",2887,,,Not Released,,Not in stock,None,Not Used,iGEM15_Paris_Bettencourt,Prateek Garg,2015-09-17,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K1680014,pRS313 yeast shuttle vector with Biobrick MCS,4928,,,Not Released,,Not in stock,None,Not Used,iGEM15_Tuebingen,Katharina Sporbeck,2015-09-17,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K1680015,pRS315 yeast shuttle vector with Biobrick MCS,5979,,,Not Released,,Not in stock,None,Not Used,iGEM15_Tuebingen,Katharina Sporbeck,2015-09-17,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K1680016,pRS316 yeast shuttle vector with Biobrick MCS,4848,,,Not Released,,Not in stock,None,Not Used,iGEM15_Tuebingen,Katharina Sporbeck,2015-09-17,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K1680026,pETUE,3324,,,Not Released,,Not in stock,None,Not Used,iGEM15_Tuebingen,Katharina Sporbeck,2015-09-18,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K174018,GENEART PMQ Plasmid Backbone,2393,,,Not Released,,Not in stock,None,Not Used,iGEM09_Newcastle,The Newcastle 2009 iGEM team,2009-10-15,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K176007,pSB1A3 with the suffix of J61002 (mRFP),3024,,,Not Released,,Not in stock,Works,Not Used,iGEM09_USTC,"Hao Jiang, Danqian Liu, Chao Li",2009-06-16,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K1795023,GalK Integrator Cassette,3349,,,Not Released,,Not in stock,None,Not Used,iGEM15_William_and_Mary,"Andrew Halleran, Joseph Maniaci, Caroline Golino, Taylor Jacobs, John Marken, Elli Cryan, Panya Vij, Michael LeFew",2015-09-18,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K1795400,Truncated pSB1C3 with no Prefix or Suffix,2027,,,Not Released,BBa_K799024;BBa_K799025;BBa_K799026;BBa_K2087000,Not in stock,,1 Uses,iGEM15_William_and_Mary,Joseph L Maniaci,2015-09-18,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K1830000,pET15BB,3837,,,Not Released,,Not in stock,None,Not Used,iGEM15_Concordia,Mathieu Husser,2015-08-06,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K187000,pAB Universal Plasmid for BioBytes Gene Assembly System,2038,,,Not Released,BBa_K1871006,It's complicated,Works,Not Used,iGEM09_Alberta,"Team BioBytes, University of Alberta",2009-10-15,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K187001,pBA Universal Plasmid for BioBytes Gene Assembly System,2037,,,Not Released,,It's complicated,Works,Not Used,iGEM09_Alberta,"Team BioBytes, University of Alberta",2009-10-15,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K1945011,pSB1C3 HR Plasmid,3527,,,Not Released,,Not in stock,,-1 Uses,iGEM16_CSU_Fort_Collins,Sharon Lian,2016-10-21,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K1971005,pet28a backbone with BsaI site,5189,,,Not Released,,Not in stock,,-1 Uses,iGEM16_BHU_China,KE GUAN YU,2016-10-20,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K1971011,psb1c3 backbone with BsaI site,2085,,,Not Released,,Not in stock,,-1 Uses,iGEM16_BHU_China,KE GUAN YU,2016-10-20,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K2029015,pSBbs1AK1 (replicative Bacillus subtilis expression vector),5434,,,Not Released,,Not in stock,None,-1 Uses,iGEM16_UBonn_HBRS,"Max Schelski, Niklas Schmacke, Cathleen Hagemann, Sophia M&auml;dler",2016-10-14,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K203100,pSMB_MEASURE: Promoter Measurement plasmid (mammalian),5162,,,Not Released,,It's complicated,None,1 Uses,iGEM09_Heidelberg,"Lars Velten, Simon Haas, Anne Rademacher, Hannah Meyer, Michael Bartoschek and Chenchen Zhu",2009-10-15,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K2066523,F30/2xBroccoli,234,,,Not Released,BBa_K2066520,Not in stock,,-1 Uses,iGEM16_William_and_Mary,John Mitchell,2016-10-09,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K2077000,pSB416-GPD: URA3-selectable S. cerevisiae Expression Vector (RFC 10),5743,,,Not Released,,Not in stock,None,-1 Uses,iGEM16_RHIT,"Danielle Bauhan, Alexander Lacrampe, Joseph Lee, and Richard Anthony",2016-08-09,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K2077001,pSB413-GPD: HIS3-selectable S. cerevisiae Expression Vector (RFC 10),5828,,,Not Released,,Not in stock,,-1 Uses,iGEM16_RHIT,Holly Cox,2016-08-15,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K209432,pCEP4 with AarI A-D sites in MCS,10260,,,Not Released,,It's complicated,Works,3 Uses,iGEM09_UCSF,Katja Kolar,2009-10-02,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K209473,pcDNA3.1(+) with AarI A-D sites in MCS,5502,,,Not Released,,It's complicated,Works,6 Uses,iGEM09_UCSF,Katja Kolar,2009-10-03,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K209497,pcDNA3.1(+),5428,,,Not Released,,Not in stock,,Not Used,iGEM09_UCSF,Benjamin Rhau,2009-10-19,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K209498,pCEP4,10186,,,Not Released,,Not in stock,,Not Used,iGEM09_UCSF,Benjamin Rhau,2009-10-19,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K2100015,pDEST_mCherry_GG,4547,,,Not Released,,Not in stock,None,-1 Uses,iGEM16_MIT,Kathleen Brandes,2016-10-14,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K2100081,pEXPR Backbone,2658,,,Not Released,,Not in stock,,-1 Uses,iGEM16_MIT,Archis R. Bhandarkar,2016-10-21,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K2100082,miRNA Sensor Backbone,4217,,,Not Released,,Not in stock,,-1 Uses,iGEM16_MIT,Archis R. Bhandarkar,2016-10-21,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K2117009,Plasmid enabling Yarrowia lipolytica biobrick ,4034,,,Not Released,,Not in stock,None,-1 Uses,iGEM16_DTU-Denmark,Isabella Loft,2016-10-14,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K2144101,Vector containing Hisx6 and Sortase tag LPETGG,2117,,,Not Released,,Not in stock,None,-1 Uses,iGEM16_Stockholm,Sigrun Stulz,2016-10-14,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K2151666,pMG36ET,3660,,,Not Released,,Not in stock,Works,-1 Uses,iGEM16_Glasgow,"Matej Vucak, Katy Baker, James Provan",2016-08-30,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K2170300,Episomal stable eucaryotic expression vector (pDSG),4113,,,Not Released,,Not in stock,None,-1 Uses,iGEM16_LMU-TUM_Munich,Max Mustermann,2016-10-12,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K2170301,pcDNA5 for genomic integration,4123,,,Not Released,,Not in stock,,-1 Uses,iGEM16_LMU-TUM_Munich,Max Mustermann,2016-10-12,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K228867,pSB1A2-lacZ screening plasmid,2366,,,Not Released,,Not in stock,Works,1 Uses,iGEM09_PKU_Beijing,Lin Min,2009-09-22,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K238025,pMA-RQ plasmid,2413,,,Not Released,,Not in stock,None,Not Used,iGEM09_KULeuven,Annelien Verfaillie,2009-10-04,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K238026,pMA plasmid,2438,,,Not Released,,Not in stock,,Not Used,iGEM09_KULeuven,Annelien Verfaillie,2009-10-04,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K245005,BB-NIC-II-HisN,2261,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Slovenia,Nika Debeljak,2009-09-24,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K245006,BB-NIC-II-NC,2240,,,Not Released,,Not in stock,,Not Used,iGEM09_Slovenia,Nika Debeljak,2009-09-25,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K245007,BB-NIC-II-HisC,2167,,,Not Released,,Not in stock,,Not Used,iGEM09_Slovenia,Nika Debeljak,2009-09-25,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K245008,BB-NIC-III-HisN,2261,,,Not Released,,Not in stock,,Not Used,iGEM09_Slovenia,Nika Debeljak,2009-09-26,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K2457003,repA101 + pSC101 thermo inducible ORI + CamR , ,,,Not Released,,No part sequence,,-1 Uses,iGEM17_Amazonas_Brazil,Maria Clara Tavares Astolfi,2017-07-09,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K249004,N-terminal Arginine fusion vector,33,,,Not Released,,It's complicated,Works,1 Uses,iGEM09_Lethbridge,Roxanne Shank,2009-08-26,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K249005,C-terminal Arginine Fusion Vector,33,,,Not Released,,It's complicated,Works,1 Uses,iGEM09_Lethbridge,Roxanne Shank,2009-08-26,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K260001,pCC2FosMB,48172,,,Not Released,,Not in stock,None,Not Used,iGEM09_BIOTEC_Dresden,Kaj Bernhardt,2009-10-17,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K260002,pTetFlp.   [anhydrotetracycline] -> FLP(F70L),6701,,,Not Released,,Not in stock,None,Not Used,iGEM09_BIOTEC_Dresden,Kaj Bernhardt,2009-10-17,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K260003,pRhaFlp. [L-rhamnose] -> FLP(F70L),6345,,,Not Released,,Not in stock,None,Not Used,iGEM09_BIOTEC_Dresden,Kaj Bernhardt,2009-10-17,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K260004,pMA-@CC2FosMB-00500bp,2565,,,Not Released,,Not in stock,None,Not Used,iGEM09_BIOTEC_Dresden,Kaj Bernhardt,2009-10-18,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K260005,pMA-@CC2FosMB-01000bp,2565,,,Not Released,,Not in stock,None,Not Used,iGEM09_BIOTEC_Dresden,Kaj Bernhardt,2009-10-18,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K260006,pMA-@CC2FosMB-02000bp,2565,,,Not Released,,Not in stock,None,Not Used,iGEM09_BIOTEC_Dresden,Kaj Bernhardt,2009-10-18,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K260007,pMA-@CC2FosMB-05000bp,2565,,,Not Released,,Not in stock,None,Not Used,iGEM09_BIOTEC_Dresden,Kaj Bernhardt,2009-10-18,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K260008,pMA-RQ-@CC2FosMB-10000bp,2548,,,Not Released,,Not in stock,None,Not Used,iGEM09_BIOTEC_Dresden,Kaj Bernhardt,2009-10-18,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K260009,pMA-RQ-@TetFlp,2599,,,Not Released,,Not in stock,None,Not Used,iGEM09_BIOTEC_Dresden,Kaj Bernhardt,2009-10-18,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K260010,pMA-BsdR-@CC2FosM,3097,,,Not Released,,Not in stock,None,Not Used,iGEM09_BIOTEC_Dresden,Kaj Bernhardt,2009-10-18,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K268000,pSB6A0,4814,,Earthnut:0,Not Released,,It's complicated,None,1 Uses,iGEM09_UChicago,Nora Yucel,2009-10-21,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K268001,pRS316  ,4887,,,Not Released,,It's complicated,None,Not Used,iGEM09_UChicago,Nora Yucel,2009-10-21,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K270002,Leucine Landing Pad,5842,,,Not Released,,Not in stock,,Not Used,iGEM09_Michigan,Ann Lesnefsky,2009-10-19,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K287007,Plasmid of pBSK II, ,,,Not Released,,No part sequence,,No Sequence,iGEM09_IPOC1-Colombia,Carlos Andres Sanchez,2009-10-21,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K289008,PGBKT7(YEAST PLASMIDE BACKBONE),7304,,,Not Released,,Not in stock,,Not Used,iGEM09_Tianjin,Nan Hou,2009-10-21,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K289009,pGADT7 is the AD Vector included with MATCHMAKER Two-Hybrid System 3.,7993,,,,,,,,,,,,
BBa_K289012,PBS-TII,250,,,Not Released,,Not in stock,,Not Used,iGEM09_Tianjin,Nan Hou,2009-10-21,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K290004,pCC1BAC, ,,,Not Released,,No part sequence,,No Sequence,iGEM09_McGill,Faisal Naqib,2009-10-20,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K300000,BioBrick integrative base vector for E. coli,2171,,,Not Released,,Not in stock,Works,Not Used,iGEM10_UNIPV-Pavia,"Lorenzo Pasotti, Matteo Meroso, Nicolo' Politi",2010-10-03,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K300001,BioBrick integrative base vector for S. cerevisiae,3748,,,Not Released,,Not in stock,Works,Not Used,iGEM10_UNIPV-Pavia,"Susanna Zucca, Lorenzo Pasotti, Federica Sampietro, Paolo Magni",2010-10-03,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K300988,pSB1A2 without Prefix and Suffix,2036,,,Not Released,,Not in stock,Works,1 Uses,iGEM10_UNIPV-Pavia,"Susanna Zucca, Federica Sampietro, Paolo Magni",2010-10-03,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K305011,Subtilin inducible expression plasmid for Bacillus subtilis,3162,,,Not Released,,It's complicated,None,Not Used,iGEM10_Groningen,"Maarten van den Nieuwenhof, Ramon Sieber, Arend Jan Suk",2010-10-19,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K319033,ESV,2215,,,Not Released,,It's complicated,,Not Used,iGEM10_uOttawa,Afnan Azizi,2010-10-26,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K319043,ADE4 targeting vector,2508,,,Not Released,,It's complicated,Works,Not Used,iGEM10_uOttawa,Afnan Azizi,2010-10-26,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K345669,psb1c3 -> BsiWI,2072,,,Not Released,,Not in stock,,Not Used,iGEM10_RMIT_Australia,sebastian Ramov,2010-11-05,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K351011,pGEM-easy-T vector,3015,,,,,,,,,,,,
BBa_K359201,pSB3K3-S-rbsRFP-P,3619,,,Not Released,BBa_J107055,Not in stock,,Not Used,iGEM10_Waterloo,George Zarubin,2010-07-28,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K371051,pSB1C5 (1bp mutation of pSB1C3 to remove SacI),2072,,,Not Released,,It's complicated,Works,Not Used,iGEM10_USTC,Ruijun Zhu,2010-10-27,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K382001,pORE Open Serices Vector with BioBrick MCS (Kan resistance),7451,,,Not Released,,It's complicated,,Not Used,iGEM10_Harvard,Christina Agapakis,2010-10-26,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K382004,pORE Gus Reporter Series Vector with BiOBrick MCS (Kan resistance),9295,,,Not Released,,It's complicated,,Not Used,iGEM10_Harvard,Christina Agapakis,2010-10-26,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K382005,pORE GFP Reporter Series Vector with BioBrick MCS (Kan resistance),8203,,,Not Released,,It's complicated,,Not Used,iGEM10_Harvard,Christina Agapakis,2010-10-26,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K390000,"pSB1A3_Int (BamHI, XhoI, NdeI, NheI added)",2157,,,Not Released,,It's complicated,Works,Not Used,iGEM10_Utah_State,Cody Tramp,2010-08-01,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K390100,pSB1A3_IntK - General Integration Plasmid with KmR, ,,,Not Released,,No part sequence,None,No Sequence,iGEM10_Utah_State,Cody Tramp,2010-08-03,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K390200,pSB1A3_IntC - General Integration Plasmid with CmR,2989,,,Not Released,,Not in stock,None,Not Used,iGEM10_Utah_State,Cody Tramp,2010-08-03,,pgroup=Plasmid_Backbone&show=1.html.csv
BBa_K390300,pSB1A3_IntC6803 - Synechocystis sp. PCC 6803 Integration Plasmid with CmR, ,,,Not Released,,No part sequence,None,No Sequence,iGEM10_Utah_State,Cody Tramp,2010-08-03,,pgroup=Plasmid_Backbone&show=1.html.csv
