Name,Description,Length,part_rating,scores,release_status,twins,sample_status,part_results,use,group,author,date,distribution,filename
BBa_K187063,"cydA, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187064,"cydC, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187065,glyQ ORF Reverse primer , ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Oscar Cortes,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187066,"cydC, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187068,glyS ORF Forward primer , ,,,Not Released,BBa_K187071,Not in stock,Works,Not Used,iGEM09_Alberta,Oscar Cortes,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187069,"def, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187070,"def, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187071,glyS ORF Reverse primer , ,,,Not Released,BBa_K187068,Not in stock,Works,Not Used,iGEM09_Alberta,Oscar Cortes,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187072,"der, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187073,"der, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187075,gmK ORF Forward primer , ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Oscar Cortes,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187076,"dnaB, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187078,gmK ORF Reverse primer , ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Oscar Cortes,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187079,"dnaB, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187080,"dnaN, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187081,"dnaN, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187082,"dnaX, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187083,"dnaX, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187084,"dut, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187085,gpsA ORF Forward primer , ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Oscar Cortes,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187086,"ftsW, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187087,"dut, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187088,gpsA ORF Reverse primer , ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Oscar Cortes,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187089,"dxs, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187091,grpE ORF Forward primer , ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Oscar Cortes,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187092,"dxs, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187093,"fabA, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187095,grpE ORF Reverse primer , ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Oscar Cortes,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187096,"fabA, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187097,"fabB, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187098,"fabB, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187099,hemC ORF Forward primer , ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Oscar Cortes,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187100,"fabG, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187102,hemC ORF Reverse primer , ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Oscar Cortes,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187103,"fabG, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187104,"fabH, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187106,hemd ORF Forward primer , ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Oscar Cortes,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187107,"fabH, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187108,"fadD, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187109,hemD ORF Reverse primer , ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Oscar Cortes,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187110,"fadD, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187111,"ffh, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187112,"ffh, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187113,"fldA, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187114,"fldA, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187115,"folA, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187116, -- No description -- , ,,,Not Released,,No part sequence,None,No Sequence,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187117,"folA, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187118,"folB, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187119,"folB, ORF, reverse primer", ,,,Not Released,,No part sequence,Works,No Sequence,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187120,hemE ORF forward primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187121,hemE ORF reverse primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187122,hemF ORF forward primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187123,hemF ORF reverse primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187124,hemG ORF forward primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187125,"nadA, b0750, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Amber Paul,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187126,hemG ORF reverse primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187127,hemH ORF forward primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187128,hemH ORF reverse primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187129,hemL ORF forward primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187130,"nadA, b0750, Reverse Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Amber Paul,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187131,hemL ORF reverse primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187132,hisS ORF forward primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187133,hisS ORF reverse primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187134,holA ORF forward primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187135,holA ORF reverse primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187136,hpt ORF forward primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187137,hpt ORF reverse primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187138,infA ORF forward primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187139,infA ORF reverse primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187140,infC ORF forward primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187141,infC ORF reverse primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187142,ispA ORF forward primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187143,ispA ORF reverse primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187144,ispD ORF forward primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187145,ispD ORF reverse primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187146,ispE ORF forward primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187147,ispE ORF reverse primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187148,ispF ORF forward primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187149,ispF ORF reverse primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187150,ispG ORF forward primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187151,ispG ORF reverse primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187152,ispH ORF forward primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187153,ispH ORF reverse primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187154,"ptsG, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Anh Dao,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187156,"ptsG, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Anh Dao,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187157,"ptsI, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Anh Dao,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187158,"rpsS, ORF, forward primer ", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,uche davidson,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187159,"rpsS, ORF, reverse primer ", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,uche davidson,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187160,"rsgA,ORF,forward primer ", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,uche davidson,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187161,"ptsI, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Anh Dao,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187162,"rsgA,ORF,reverse primer ", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,uche davidson,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187163,"secM, ORF, forward primer ", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,uche davidson,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187164,"purA, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Anh Dao,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187165,"secM, ORF, reverse primer ", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,uche davidson,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187166,"purA, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Anh Dao,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187167,"pfkA, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Jennifer Yau,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187168,"secY,ORF,forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,uche davidson,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187169,"purB, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Anh Dao,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187170,"secY,ORF,reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,uche davidson,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187171,"purB, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Anh Dao,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187172,"rplO, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Eric Leung,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187173,"pgi, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Jennifer Yau,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187174,"pgsA, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Jennifer Yau,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187175,"rplO, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Eric Leung,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187176,"pitA, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Jennifer Yau,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187177,"ssb, ORF,forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,uche davidson,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187178,"ssb, ORF,reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,uche davidson,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187179,"suhB, ORF,forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,uche davidson,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187180,"suhB, ORF,reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,uche davidson,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187181,"plsB, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Jennifer Yau,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187182,"tadA, ORF,forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,uche davidson,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187183,"rplP, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Eric Leung,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187184,"tadA, ORF,reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,uche davidson,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187185,"tdk, ORF,forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,uche davidson,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187186,"tdk, ORF,reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,uche davidson,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187187,"plsC, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Jennifer Yau,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187188,"thiK, ORF,forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,uche davidson,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187189,"thiK, ORF,reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,uche davidson,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187190,"tmk, ORF,forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,uche davidson,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187191,"tmk, ORF,reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,uche davidson,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187192,"rplP, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Eric Leung,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187193,"pyrG, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Anh Dao,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187194,"trmD, ORF,forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,uche davidson,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187195,"prfB, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Jennifer Yau,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187196,"trmD, ORF,reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,uche davidson,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187197,"trpS, ORF,forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,uche davidson,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187198,"pyrG, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Anh Dao,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187199,"trpS, ORF,reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,uche davidson,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187200,"rplT. ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Eric Leung,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187201,"ribB, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Anh Dao,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187202,"priA, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Jennifer Yau,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187203,"ribB, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Anh Dao,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187204,"ribC, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Anh Dao,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187205,"rplT, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Eric Leung,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187206,"psd, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Jennifer Yau,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187207,"ribC, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Anh Dao,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187208,"ribF, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Anh Dao,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187209,"pssA, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Jennifer Yau,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187210,"ribF, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Anh Dao,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187211,"rplU, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Eric Leung,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187212,"pth, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Jennifer Yau,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187213,"rlpB, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Anh Dao,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187214,"rlpB, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Anh Dao,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187215,"rplU, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Eric Leung,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187216,"rnc, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Anh Dao,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187217,"rnc, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Anh Dao,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187218,"rplV, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Eric Leung,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187219,"rplV, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Eric Leung,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187220,"rplW, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Eric Leung,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187221,"rplW, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Eric Leung,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187222,"rplX, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Eric Leung,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187223,"rplX, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Eric Leung,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187224,"rpmA, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Eric Leung,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187225,"rpmA, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Eric Leung,2009-10-19,,pgroup=Primer&show=1.html.csv
